event_id,period_no,occ_date_id
736280,7073,3270633
736322,7073,8020938
736323,7073,8051854
736396,7074,5071653
736423,7074,7261152
736430,7074,8290005
736451,7074,12101114
736480,7075,3041920
736485,7075,3220130
736508,7075,6160242
736514,7075,7040158
736558,7075,11230020
736568,7075,12222141
736575,7076,1101907
736582,7076,1301008
736584,7076,2090244
736602,7076,4171634
736614,7076,5250859
736615,7076,5251747
736620,7076,6041505
736621,7076,6130044
736641,7076,9051918
736650,7076,9260851
736669,7076,11170956
736675,7076,11261311
736676,7076,12021002
736690,7077,2031300
736702,7077,3070351
736719,7077,4301932
736726,7077,5251044
736728,7077,5271317
736732,7077,6010409
736748,7077,7021129
736753,7077,7221714
736760,7077,9011022
736764,7077,9081237
736803,7078,1201433
736870,7078,9280040
736891,7078,12172348
736910,7079,2142024
736912,7079,2180009
736918,7079,3131936
736923,7079,4032232
736925,7079,4052232
736935,7079,5230107
736937,7079,5251048
736958,7079,7182048
736963,7079,8060014
736968,7079,9071657
737056,7080,8170857
737073,7080,10122243
737094,7080,12230714
737127,7081,5111202
737162,7081,8262055
737185,7081,11020240
737220,7082,3100100
737244,7082,5171907
737245,7082,5220055
737253,7082,6201034
737266,7082,7202300
737273,7082,9040119
737283,7082,10052316
737304,7082,12030454
737310,7083,1081506
737313,7083,2021238
737320,7083,3051028
737334,7083,5240045
737338,7083,6040015
737339,7083,6052042
737349,7083,7270628
737350,7083,7271236
737352,7083,8090448
737368,7083,9181607
737376,7083,10130504
737392,7083,12140849
737403,7084,1192308
737422,7084,3131356
737438,7084,5070438
737441,7084,5081601
737465,7084,7262227
737538,7085,3200223
737546,7085,4110153
737553,7085,5010238
737586,7085,9051457
737602,7085,11180141
737701,7086,12162154
737707,7087,1201239
737708,7087,1221707
737727,7087,3141532
737732,7087,3300845
737735,7087,4100029
737782,7087,7181951
737783,7087,7192337
737790,7087,8051847
737814,7087,10190245
737815,7087,10270051
737864,7088,3131836
737869,7088,4100529
737879,7088,5271352
737897,7088,8021045
737909,7088,10030934
737915,7088,10290712
737917,7088,11060046
737924,7088,11302152
737935,7088,12230433
737937,7088,12291448
737945,7089,2061849
737949,7089,2232339
737955,7089,3220450
737962,7089,4072312
737996,7089,8080449
737999,7089,8170454
738066,7090,5121504
738073,7090,6102309
738099,7090,10071657
738103,7090,10180412
738126,7091,2072352
738145,7091,4201817
738161,7091,6151455
738186,7091,10011814
738192,7091,10211302
738202,7091,11301421
738232,7092,3131517
738246,7092,4150621
738256,7092,5190506
738269,7092,6150517
738282,7092,7052212
738298,7092,8220412
738299,7092,8222159
738313,7092,10031555
738315,7092,10132005
738325,7092,11242246
738335,7092,12210017
738362,7093,3011640
738437,7093,11060233
738446,7093,11281033
738457,7093,12270148
738480,7094,4021544
738492,7094,5102343
738494,7094,5111530
738501,7094,6101623
738522,7094,7251200
738526,7094,8031342
738534,7094,8241956
738546,7094,9281751
738578,7095,1090928
738584,7095,2021149
738604,7095,4301700
738612,7095,6091820
738624,7095,8071708
738659,7095,12071006
738673,7096,2040516
738688,7096,4031532
738695,7096,4220739
738715,7096,6180750
738745,7096,9300408
738777,7097,1312353
738802,7097,4230658
738806,7097,4280505
738821,7097,7070858
738832,7097,8030912
738842,7097,9082304
738876,7097,12241743
738893,7098,2272340
738903,7098,4081317
738911,7098,4191806
738929,7098,5252134
738930,7098,5281847
738937,7098,7111453
738952,7098,9021753
738955,7098,9261917
738979,7098,12031441
739010,7099,4140305
739011,7099,4161817
739016,7099,4221952
739023,7099,6060906
739030,7099,6201443
739036,7099,7100843
739039,7099,7301844
739042,7099,8071000
739045,7099,8121347
739050,7099,9031748
739062,7099,10211447
739096,7100,2031646
739098,7100,2081925
739099,7100,2101928
739100,7100,2110105
739108,7100,3170021
739112,7100,4011643
739138,7100,6100442
739173,7100,11161517
739177,7100,12031342
739183,7100,12160828
739202,7101,4161047
739207,7101,5062315
739240,7101,8260744
739260,7101,10230714
739297,7102,2091535
739298,7102,2130610
739307,7102,3150125
739328,7102,6021536
739337,7102,7141850
739405,7103,4060234
739432,7103,7050733
739438,7103,7220719
739488,7104,1220958
739532,7104,6232139
739533,7104,7110822
739554,7104,10031356
739566,7104,11132018
739574,7104,12180456
739589,7105,1310149
739590,7105,1310547
739619,7105,5081126
739634,7105,6280126
739639,7105,7120538
739660,7105,9200322
739671,7105,11031811
739681,7105,12092252
739684,7105,12192225
739701,7106,1270222
739721,7106,4150133
739728,7106,5020214
739730,7106,5080800
739750,7106,7030031
739769,7106,8190332
739795,7106,11230631
739810,7107,1211859
739818,7107,2060608
739821,7107,2230536
739853,7107,6030352
739878,7107,10160221
739895,7107,12271619
739917,7108,2271642
739940,7108,5061748
739949,7108,6082100
739965,7108,7291250
739971,7108,8282109
739975,7108,9160850
739984,7108,10081627
740000,7108,11201932
740012,7108,12290407
740016,7109,1180945
740053,7109,4261711
740056,7109,5010646
740068,7109,7112038
740071,7109,8011645
740076,7109,8290607
740084,7109,10160216
740091,7109,11181453
740108,7109,12240652
740122,7110,2111457
740137,7110,4270921
740138,7110,4291617
740149,7110,6120729
740168,7110,8141142
740169,7110,8240039
740177,7110,9092146
740197,7110,11282216
740216,7111,1190558
740225,7111,3042357
740247,7111,4280359
740255,7111,6010522
740256,7111,6020946
740288,7111,9260932
740313,7112,1070151
740342,7112,4190851
740356,7112,5252341
740366,7112,7081801
740376,7112,8242346
740390,7112,10202026
740402,7112,11300914
740416,7113,1201601
740419,7113,1251615
740453,7113,5251113
740460,7113,6100345
740466,7113,6271152
740481,7113,8251834
740492,7113,9251355
740493,7113,9252252
740501,7113,10201200
740529,7114,1232121
740535,7114,2050113
740552,7114,3222205
740556,7114,3302341
740560,7114,4191955
740575,7114,6032250
740577,7114,6050004
740584,7114,6281459
740588,7114,7151758
740612,7114,10101327
740615,7114,10191713
740621,7114,11040750
740625,7114,11130952
740630,7114,12041826
740648,7115,2230952
740652,7115,3131649
740654,7115,3141451
740656,7115,3171801
740670,7115,4290141
740683,7115,7010239
740692,7115,8120020
740727,7116,1070819
740728,7116,1092242
740734,7116,2062131
740770,7116,5011056
740773,7116,5121637
740795,7116,8051745
740809,7116,9052023
740811,7116,9130736
740812,7116,9170356
740833,7116,11300124
740855,7117,1210610
740873,7117,3170830
740874,7117,3200813
740884,7117,4121723
740902,7117,6041846
740903,7117,6071301
740932,7117,8310812
740935,7117,9110557
741034,7118,7151816
741042,7118,8231402
741047,7118,9122328
741048,7118,9160345
741056,7118,10261621
741061,7118,11191357
741080,7119,1160831
741125,7119,6011539
741132,7119,6231049
741160,7119,9131256
741166,7119,10081113
741172,7119,10312310
741191,7120,1221204
741204,7120,3092258
741261,7120,9132122
741268,7120,10250119
741285,7121,1051655
741306,7121,3141516
741313,7121,4121448
741351,7121,8312234
741361,7121,10071513
741383,7121,12102048
741416,7122,5202212
741424,7122,6031052
741467,7122,10260831
741497,7123,2201040
741511,7123,4222358
741527,7123,6180644
741528,7123,6232320
741544,7123,8300528
741554,7123,10150841
741567,7123,11190308
741583,7124,1130740
741586,7124,1200324
741597,7124,2230721
741602,7124,3112135
741605,7124,3160958
741607,7124,3250234
741638,7124,8031228
741652,7124,10270919
741658,7124,11110654
741684,7125,1092107
741685,7125,1110424
741733,7125,7011626
741739,7125,8040735
741750,7125,9091945
741761,7125,10021038
741809,7126,3061254
741823,7126,5090233
741824,7126,5090251
741834,7126,6081732
741851,7126,8022003
741872,7126,10310337
741890,7126,12181722
741893,7126,12282309
741916,7127,3020521
741927,7127,4280059
741946,7127,7290615
741947,7127,7301819
741952,7127,8081754
741965,7127,9301147
741980,7127,11221054
741988,7127,12292159
742008,7128,2101804
742027,7128,3300830
742031,7128,4141629
742041,7128,5050448
742042,7128,5060544
742060,7128,6102101
742061,7128,6102334
742065,7128,6280726
742074,7128,7290616
742081,7128,10040936
742085,7128,10202335
742086,7128,10301505
742111,7129,1160919
742127,7129,3040146
742130,7129,3071533
742140,7129,4011252
742147,7129,4180139
742158,7129,6080210
742160,7129,6111536
742163,7129,6140025
742204,7129,10200737
742210,7129,11081818
742230,7129,12251113
742251,7130,2230210
742291,7130,6200409
742299,7130,7222027
742308,7130,8150514
742334,7130,10230447
742356,7131,2031319
742384,7131,5160231
742391,7131,6260813
742393,7131,6291633
742395,7131,7020637
742397,7131,7040301
742403,7131,8141200
742407,7131,8311314
742411,7131,9111336
742420,7131,10070935
742421,7131,10100139
742428,7131,11071231
742451,7132,2150145
742482,7132,5272048
742522,7132,9302150
742541,7132,12261743
742551,7133,2060306
742560,7133,3050653
742596,7133,6191847
742609,7133,8110627
742638,7134,1070516
742666,7134,5061651
742667,7134,5080844
742710,7134,11291927
742715,7134,12240841
742725,7135,2060228
742734,7135,3090242
742751,7135,5150348
742757,7135,5300548
742762,7135,6091151
742778,7135,8082245
742796,7135,9301245
742797,7135,9301149
742836,7136,2100557
742844,7136,2220334
742854,7136,4010338
742865,7136,5162115
742879,7136,7090628
742882,7136,7141848
742883,7136,7150128
742886,7136,7260708
742890,7136,8221938
742902,7136,9281800
742911,7136,10180252
742923,7136,11140332
742933,7136,12151235
742965,7137,3230935
742984,7137,5190229
743026,7137,11110232
743032,7137,11252317
743036,7137,12141146
743037,7137,12181530
743043,7138,1151158
743056,7138,2052059
743070,7138,3200329
743071,7138,3231355
743094,7138,6220855
743098,7138,7070004
743100,7138,7110029
743113,7138,9010741
743126,7138,10170400
743127,7138,10201041
743129,7138,10231937
743132,7138,11102131
743140,7138,12102008
743169,7139,2200755
743178,7139,3020529
743194,7139,5221132
743201,7139,6101329
743231,7139,9122239
743237,7139,10071141
743264,7140,1051050
743287,7140,3142100
743295,7140,4121918
743314,7140,6242103
743316,7140,6300413
743322,7140,7122121
743372,7140,12151351
743382,7141,2211805
743401,7141,5180220
743414,7141,7222218
743446,7141,10240437
743509,7142,6040541
743534,7142,8180136
743535,7142,8191329
743540,7142,9021204
743553,7142,10182144
743581,7143,1241418
743607,7143,4271946
743654,7143,9231357
743658,7143,10021108
743691,7144,1181506
743717,7144,5032250
743728,7144,5270814
743738,7144,6170025
743748,7144,8060533
743762,7144,9290213
743782,7144,12070943
743794,7145,1090119
743802,7145,1270715
743816,7145,3211812
743820,7145,4201822
743825,7145,5030428
743831,7145,5281507
743842,7145,6200802
743845,7145,7041550
743858,7145,8092038
743863,7145,8241717
743870,7145,9110727
743882,7145,11061811
743884,7145,11091133
743899,7145,12241243
743923,7146,3030014
743924,7146,3120420
743932,7146,4052309
743946,7146,5251716
743954,7146,6131044
743961,7146,7111304
743986,7146,9150742
744001,7146,11061918
744002,7146,11150507
744008,7146,12011851
744014,7147,1072210
744019,7147,1231531
744036,7147,4142033
744043,7147,5090101
744072,7147,7290733
744085,7147,10051253
744092,7147,11090232
744124,7148,3261521
744127,7148,3271645
744138,7148,5200358
744142,7148,6050303
744147,7148,7020749
744159,7148,8260308
744162,7148,9072100
744175,7148,10171223
744182,7148,11100714
744187,7148,11201214
744202,7149,1101043
744208,7149,2110436
744211,7149,2200346
744217,7149,3182047
744219,7149,3251139
744223,7149,4101210
744250,7149,8051048
744275,7149,10252159
744291,7149,12251152
744314,7150,4090558
744323,7150,4301640
744327,7150,5072113
744334,7150,5300812
744356,7150,8180719
744357,7150,8200230
744361,7150,8260616
744362,7150,8290845
744368,7150,9211908
744397,7150,12150324
744454,7151,7161142
744467,7151,9062249
744469,7151,9140647
744485,7151,11081345
744504,7152,2112301
744518,7152,3291238
744519,7152,4051717
744531,7152,5082304
744541,7152,7082052
744560,7152,10070732
744576,7152,11281104
744577,7152,12051528
744583,7152,12220858
744598,7153,1300059
744601,7153,2062013
744613,7153,3090851
744648,7153,7060935
744685,7153,11081324
744690,7153,11212022
744705,7154,1021647
744726,7154,3091524
744769,7154,9071756
744786,7154,10261318
744810,7154,12120515
744811,7154,12191341
744831,7155,2150614
744840,7155,3240229
744845,7155,4090612
744865,7155,6212027
744869,7155,7091714
744895,7155,9161838
744914,7155,11180521
744933,7156,1280029
744934,7156,1300705
744950,7156,4172046
744951,7156,4181757
744957,7156,5030938
744965,7156,6141808
744982,7156,7241815
745004,7156,9200044
745010,7156,10250709
745014,7156,10280508
745036,7157,3011206
745040,7157,3140028
745081,7157,8170648
745084,7157,8261450
745088,7157,9140256
745100,7157,11051721
745173,7158,5312334
745189,7158,7060741
745211,7158,9111042
745218,7158,10030639
745221,7158,10111624
745227,7158,10282222
745245,7158,12260618
745261,7159,2080507
745264,7159,2181014
745317,7159,9222314
745365,7160,4021107
745385,7160,6121230
745429,7160,11100150
745455,7161,2120055
745461,7161,3020945
745470,7161,3291916
745482,7161,5080136
745483,7161,5092253
745506,7161,7240634
745515,7161,8280551
745526,7161,10120508
745598,7162,5190242
745610,7162,7012158
745640,7162,10180754
745641,7162,10201134
745659,7162,12281153
745671,7163,2251545
745710,7163,7252123
745722,7163,9060735
745760,7164,2141052
745762,7164,2150323
745772,7164,3181823
745773,7164,3221320
745775,7164,3301447
745793,7164,6202121
745800,7164,7041257
745808,7164,8010550
745811,7164,8101204
745814,7164,8180406
745831,7164,10282354
745880,7165,4052136
745884,7165,4132040
745887,7165,5010705
745932,7165,9151625
745937,7165,10041038
745942,7165,10221841
746000,7166,5291907
746005,7166,6191417
746022,7166,8121606
746029,7166,9101718
746060,7167,1062158
746074,7167,3020434
746145,7167,9220531
746148,7167,10040103
746170,7167,11221647
746175,7167,12050009
746182,7167,12282215
746183,7168,1010539
746194,7168,2200646
746210,7168,4240343
746225,7168,6062216
746228,7168,6122239
746240,7168,7300042
746247,7168,8131616
746249,7168,8180211
746277,7168,11301042
746303,7169,2201340
746313,7169,3102218
746321,7169,3311512
746325,7169,4152019
746326,7169,4171208
746336,7169,5171613
746390,7169,12290024
746391,7170,1030224
746396,7170,1112142
746408,7170,2110501
746437,7170,6221255
746475,7170,11051406
746477,7170,11111951
746494,7170,12280751
746506,7171,2240404
746524,7171,4030534
746569,7171,9122010
746631,7172,3101850
746632,7172,3110053
746648,7172,5072137
746713,7172,12171857
746758,7173,5091621
746770,7173,7050644
746786,7173,9161416
746873,7174,5191535
746879,7174,6071008
746902,7174,9230832
746916,7174,11050234
746919,7174,11210623
746978,7175,7242347
746995,7175,10041201
747009,7175,11230857
747018,7176,1071441
747082,7176,8261239
747130,7177,2081855
747134,7177,2221104
747165,7177,6280320
747184,7177,9050531
747198,7177,11010108
747208,7177,12042027
747241,7178,4300337
747266,7178,7060727
747277,7178,8121636
747296,7178,10270227
747313,7179,1161432
747338,7179,4291937
747399,7179,10200102
747437,7180,3140517
747462,7180,6032104
747468,7180,6131435
747493,7180,8282325
747497,7180,9131745
747503,7180,10022210
747515,7180,12031929
747534,7181,1190335
747551,7181,3301123
747558,7181,4090254
747559,7181,4121039
747579,7181,6212113
747596,7181,8161827
747601,7181,9021423
747605,7181,9082131
747606,7181,9101252
747624,7181,11020306
747638,7181,12211625
747658,7182,3170427
747662,7182,3210343
747688,7182,7241214
747698,7182,9141358
747711,7182,11011501
747714,7182,11031643
747731,7182,12290239
747803,7183,8202352
747804,7183,8201726
747888,7184,6301404
747894,7184,7250457
747909,7184,8220644
747918,7184,9220128
747924,7184,10121118
747931,7184,10310658
747936,7184,11120440
747941,7184,12080921
747944,7184,12131528
747956,7185,1191703
747995,7185,6060328
748000,7185,6181909
748013,7185,7271452
748025,7185,9070423
748041,7185,11041200
748052,7186,1010509
748057,7186,1181052
748072,7186,3110610
748078,7186,3272011
748106,7186,6162310
748109,7186,7020741
748112,7186,7110819
748119,7186,7271935
748130,7186,9021715
748144,7186,10271930
748145,7186,11030018
748151,7186,11260052
748183,7187,2280010
748184,7187,3020018
748190,7187,3142054
748201,7187,5151336
748228,7187,8062229
748239,7187,9150723
748250,7187,10162319
748256,7187,10211507
748259,7187,11060353
748276,7187,12130059
748280,7187,12261334
748288,7188,2051933
748289,7188,2071157
748296,7188,2281502
748298,7188,3041753
748319,7188,5021507
748378,7188,11100147
748381,7188,11150559
748390,7189,1161714
748396,7189,2011023
748416,7189,4121938
748418,7189,4140142
748429,7189,5171713
748433,7189,5250419
748438,7189,6160235
748439,7189,6160127
748444,7189,6261259
748456,7189,8231629
748457,7189,8231918
748464,7189,9142204
748474,7189,10221643
748480,7189,11071523
748514,7190,4090357
748533,7190,6072227
748553,7190,8181810
748560,7190,9011522
748566,7190,9251354
748570,7190,10131742
748600,7191,2061649
748625,7191,4210143
748654,7191,7191951
748696,7191,11071711
748701,7191,12050941
748730,7192,3091311
748736,7192,3230532
748748,7192,5012218
748754,7192,5240500
748777,7192,7251903
748786,7192,8312352
748790,7192,9110902
748802,7192,11220454
748841,7193,4170304
748854,7193,5280254
748929,7193,12082053
748944,7194,2181720
748955,7194,3122004
748980,7194,6031349
748992,7194,7070612
749003,7194,8121107
749044,7195,1042003
749064,7195,3060311
749065,7195,3092316
749074,7195,4172325
749078,7195,5192320
749102,7195,8250227
749106,7195,9010006
749114,7195,10052331
749128,7195,12040304
749131,7195,12180802
749132,7195,12200435
749136,7195,12262310
749154,7196,2252312
749155,7196,2281754
749158,7196,3131812
749166,7196,5160158
749183,7196,7161127
749193,7196,9090759
749194,7196,9091600
749235,7197,1150744
749236,7197,1150040
749244,7197,1260244
749250,7197,2212211
749264,7197,4122253
749273,7197,5200021
749275,7197,5310131
749276,7197,6071647
749294,7197,8201513
749308,7197,11080503
749322,7197,12181014
749336,7198,2241707
749343,7198,3240844
749350,7198,4102150
749353,7198,4140909
749366,7198,6101444
749372,7198,6180238
749377,7198,7060929
749380,7198,7200900
749396,7198,9072148
749435,7199,1250129
749482,7199,6251016
749505,7199,9171130
749511,7199,10071801
749534,7199,12130729
749544,7200,1061524
749553,7200,2090506
749554,7200,2100328
749575,7200,4241446
749579,7200,4291204
749608,7200,8091751
749630,7200,11062100
749637,7200,11201607
749645,7200,12241455
749665,7201,2261917
749702,7201,6181738
749721,7201,9112002
749731,7201,10161442
749735,7201,11050444
749745,7201,12270159
749747,7202,1051553
749749,7202,1081323
749761,7202,2152027
749797,7202,7290430
749844,7203,1022331
749851,7203,1310601
749852,7203,2010950
749857,7203,2132242
749901,7203,6190645
749933,7203,9271541
749979,7204,2231714
749981,7204,3120002
749994,7204,4151107
750008,7204,5271730
750019,7204,7221034
750032,7204,8202320
750070,7204,11271509
750078,7205,1090141
750082,7205,1211315
750109,7205,4191657
750126,7205,7100648
750138,7205,8192043
750139,7205,8271135
750143,7205,9161158
750178,7206,1061344
750181,7206,1100918
750229,7206,6260029
750264,7206,10242323
750267,7206,11041746
750276,7206,12042154
750282,7206,12280955
750291,7207,1182253
750308,7207,3091247
750334,7207,6070833
750370,7207,12040329
750373,7207,12091513
750377,7207,12251413
750386,7208,2041202
750399,7208,4120847
750411,7208,5161836
750412,7208,5211133
750439,7208,9192123
750448,7208,11021603
750451,7208,11112310
750462,7209,1102037
750465,7209,1311319
750492,7209,4061243
750498,7209,5140855
750505,7209,6060810
750526,7209,9020521
750549,7209,11271658
750557,7209,12101327
750560,7209,12211326
750568,7210,1161217
750611,7210,6161920
750633,7210,8201706
750643,7210,9292032
750669,7211,1090429
750674,7211,1210407
750675,7211,1230547
750676,7211,1260829
750698,7211,4261009
750702,7211,5090801
750703,7211,5141253
750708,7211,5270126
750718,7211,7011722
750723,7211,7081637
750730,7211,7221733
750737,7211,8010318
750761,7211,10210256
750763,7211,10272107
750765,7211,10292139
750791,7212,1240400
750795,7212,2131606
750810,7212,4200928
750839,7212,7261347
750863,7212,9291652
750864,7212,9302227
750868,7212,10300640
750878,7212,11221039
750895,7213,1180439
750923,7213,4300018
750926,7213,5112143
750953,7213,8031359
750962,7213,8282318
750964,7213,8311437
750985,7213,11292230
750995,7214,1142115
751023,7214,4232120
751035,7214,6061657
751071,7214,9192214
751079,7214,11062342
751111,7215,2201312
751116,7215,3070603
751135,7215,5202149
751157,7215,7110547
751177,7215,10010639
751207,7216,2200334
751219,7216,4150915
751223,7216,5020941
751233,7216,6150943
751234,7216,6190732
751245,7216,7241027
751253,7216,8071851
751279,7216,11100005
751294,7217,1070713
751308,7217,2041503
751312,7217,2282211
751320,7217,3190436
751335,7217,7051520
751339,7217,7261203
751383,7217,12022156
751397,7217,12291724
751422,7218,4172127
751431,7218,5290736
751436,7218,6121257
751439,7218,6241956
751465,7218,10010423
751475,7218,10300945
751480,7218,11190104
751496,7219,1040037
751502,7219,1291735
751512,7219,3080439
751546,7219,7292128
751565,7219,10071514
751570,7219,10222147
751592,7220,1120346
751609,7220,2231227
751622,7220,5011538
751638,7220,6241215
751649,7220,7301200
751678,7220,10282108
751704,7221,1240637
751706,7221,1302037
751713,7221,2221400
751722,7221,3231217
751742,7221,5240103
751745,7221,5291958
751753,7221,6100128
751755,7221,6130745
751784,7221,10261506
751794,7221,12032326
751808,7222,2051528
751823,7222,3220451
751842,7222,5091029
751843,7222,5101125
751859,7222,8211512
751873,7222,9152110
751901,7222,11280735
751907,7222,12150453
751923,7223,2031208
751934,7223,3251643
751940,7223,4131807
751954,7223,6240321
751981,7223,10171425
751989,7223,11180508
752056,7224,7221530
752062,7224,8030046
752073,7224,8290810
752104,7224,12240412
752119,7225,1300337
752133,7225,3240753
752136,7225,4020837
752155,7225,5122106
752159,7225,5170158
752163,7225,5292152
752171,7225,6150651
752180,7225,7090203
752181,7225,7252141
752184,7225,8030758
752217,7225,12131823
752229,7225,12310150
752233,7226,1161714
752251,7226,3100946
752267,7226,4211651
752274,7226,5250005
752277,7226,6091640
752302,7226,9011320
752303,7226,9022233
752306,7226,9141649
752314,7226,10291018
752318,7226,11080013
752331,7226,12261505
752353,7227,2232355
752373,7227,5190802
752379,7227,6301016
752406,7227,10261220
752437,7228,1261811
752470,7228,6052109
752479,7228,7100442
752493,7228,8281528
752494,7228,8311313
752514,7228,11042008
752525,7229,1070642
752526,7229,1110500
752554,7229,4232245
752573,7229,6160610
752598,7229,9211635
752602,7229,10080037
752624,7230,1042024
752650,7230,4011546
752652,7230,4020125
752678,7230,6212024
752685,7230,7092201
752708,7230,10160540
752716,7230,11141916
752729,7230,12210258
752765,7231,4031349
752791,7231,6211214
752794,7231,7100822
752803,7231,8171901
752818,7231,9141829
752838,7231,10311658
752847,7231,11282223
752852,7231,12162248
752859,7232,1031515
752864,7232,1231555
752872,7232,2100642
752873,7232,2110225
752896,7232,5181205
752912,7232,6131424
752932,7232,10011648
752968,7233,2081218
752985,7233,4040900
753003,7233,6140249
753012,7233,8031757
753013,7233,8041423
753017,7233,8231737
753018,7233,8241557
753031,7233,10251638
753045,7233,12220945
753073,7234,5120429
753074,7234,5120355
753085,7234,6210730
753102,7234,8201751
753136,7235,1052122
753170,7235,5191913
753185,7235,7191527
753225,7235,11091922
753252,7236,2030541
753279,7236,5200135
753289,7236,6211218
753304,7236,8070757
753309,7236,9010028
753316,7236,10050913
753326,7236,10271409
753341,7236,12280530
753347,7237,2101751
753354,7237,2271559
753374,7237,4271745
753379,7237,5122139
753391,7237,5242149
753404,7237,7101534
753435,7237,9250918
753456,7237,12040403
753500,7238,6020155
753505,7238,6110058
753528,7238,10081326
753540,7238,11031543
753544,7238,11231531
753549,7238,12040545
753551,7238,12170136
753554,7238,12280639
753557,7239,1070130
753599,7239,5312019
753603,7239,6130720
753645,7239,12121246
753654,7240,1270449
753664,7240,2271750
753676,7240,3261601
753684,7240,4241533
753706,7240,6290159
753710,7240,7151721
753713,7240,7300729
753718,7240,8281233
753727,7240,9152234
753770,7241,3052149
753787,7241,4131000
753789,7241,5101752
753818,7241,8170549
753820,7241,8210022
753821,7241,8250743
753825,7241,9101030
753837,7241,10211524
753848,7241,12021619
753917,7242,9270410
753962,7243,3100718
753995,7243,7181727
754000,7243,7280104
754084,7244,6300422
754098,7244,8140443
754107,7244,9141146
754113,7244,10170458
754153,7245,4121615
754162,7245,5122236
754174,7245,6141430
754175,7245,6150302
754176,7245,6170041
754184,7245,7160109
754195,7245,8202300
754206,7245,9131318
754219,7245,10110939
754223,7245,11121344
754228,7245,12151733
754229,7245,12160909
754247,7246,2221544
754256,7246,3271924
754257,7246,4021411
754277,7246,5230013
754290,7246,7081824
754308,7246,8190103
754324,7246,10291234
754330,7246,12051805
754356,7247,3231433
754360,7247,3290616
754373,7247,5020420
754380,7247,6040021
754381,7247,6051600
754408,7247,9172219
754412,7247,9261131
754420,7247,10260911
754430,7247,11261404
754523,7248,8230005
754531,7248,9210025
754572,7249,2162150
754590,7249,4130539
754596,7249,4301028
754608,7249,5300315
754716,7250,7050041
754721,7250,7291407
754729,7250,8221352
754737,7250,9172201
754741,7250,9230707
754748,7250,10132248
754753,7250,11041722
754768,7251,1121128
754807,7251,6050207
754812,7251,6230802
754822,7251,7211117
754859,7251,12041857
754863,7251,12101100
754873,7252,1201539
754902,7252,4192356
754907,7252,5030431
754908,7252,5061836
754922,7252,7032159
754924,7252,7040901
754934,7252,7212348
754980,7253,1010936
754990,7253,2010821
754997,7253,2202315
755027,7253,6061008
755045,7253,8160524
755061,7253,10240534
755072,7253,12062128
755086,7254,1101625
755107,7254,3242314
755122,7254,5142223
755137,7254,7031051
755173,7254,11201216
755175,7254,11231113
755176,7254,11252202
755228,7255,6080131
755230,7255,6141420
755233,7255,6271737
755259,7255,9190035
755265,7255,10081444
755289,7256,1261824
755315,7256,4201405
755321,7256,5060513
755331,7256,6130419
755339,7256,7151039
755343,7256,7280531
755357,7256,10010921
755375,7256,12030300
755392,7257,2120708
755394,7257,2270753
755398,7257,3112354
755419,7257,4222329
755421,7257,5012314
755435,7257,6171209
755456,7257,9090227
755465,7257,10220847
755468,7257,10270815
755469,7257,10291045
755497,7258,1271958
755513,7258,4131550
755521,7258,5150115
755522,7258,5180041
755567,7258,10221150
755568,7258,10271213
755595,7259,1041445
755606,7259,1242239
755607,7259,1251951
755611,7259,2131324
755612,7259,2131507
755650,7259,6252358
755652,7259,6291502
755661,7259,8011925
755680,7259,10021023
755684,7259,10190800
755704,7259,12060927
755708,7259,12140225
755731,7260,3040603
755750,7260,5122045
755808,7260,12112201
755814,7261,1021114
755824,7261,1290638
755828,7261,1311248
755841,7261,4031406
755852,7261,5201120
755855,7261,5270819
755860,7261,6090206
755870,7261,7202128
755907,7261,12020129
755928,7262,1282355
755931,7262,2031944
755948,7262,5152219
755996,7262,11121750
756035,7263,4230755
756049,7263,6020809
756051,7263,6042034
756068,7263,7171234
756102,7263,10171240
756108,7263,11171533
756155,7264,5110519
756158,7264,5150551
756203,7264,9060511
756241,7265,1131950
756247,7265,2040831
756253,7265,3210518
756256,7265,4141455
756261,7265,4281458
756277,7265,6091706
756313,7265,10201252
756322,7265,11032145
756383,7266,7180220
756409,7266,9081337
756411,7266,9190815
756422,7266,10291837
756460,7267,1291027
756532,7267,10231428
756578,7268,3081925
756593,7268,5211516
756617,7268,8100847
756653,7269,1051826
756654,7269,1060008
756664,7269,1261903
756686,7269,4221732
756702,7269,6051125
756705,7269,6181816
756708,7269,7031227
756710,7269,7202239
756722,7269,8291058
756738,7269,10220744
756742,7269,11021357
756750,7269,11180615
756770,7270,2170049
756783,7270,4150811
756784,7270,4172000
756797,7270,6102152
756823,7270,9121350
756846,7270,11282000
756882,7271,4110119
756886,7271,5080834
756896,7271,5241823
756913,7271,7181923
756927,7271,9101344
756942,7271,11040700
756946,7271,11211014
756947,7271,12041522
756949,7271,12052238
756965,7272,2061418
756976,7272,3122003
756983,7272,4031346
756991,7272,5121809
757014,7272,8282056
757016,7272,9031937
757020,7272,9100200
757023,7272,9220730
757045,7272,12180804
757053,7273,1030841
757056,7273,2120055
757065,7273,3180432
757077,7273,4281446
757107,7273,9052005
757119,7273,10181605
757129,7273,11192328
757135,7273,12070641
757136,7273,12121719
757147,7274,1170221
757150,7274,2060829
757154,7274,2151353
757172,7274,4190538
757193,7274,7051027
757225,7274,9252333
